82.8446245,300.1487493,998.4541012
252.8994675,874.7268694,3043.458499
688.7097391,2265.097093,8309.579955
1854.462348,6330.251579,21831.83211
4579.917611,16074.79544,52175.8647
12053.27521,39224.98844,152193.1961
25721.33911,97105.5724,390101.1753
60694.42503,276823.3557,0
151801.9374,631427.2127,0
